1
1
2
-128.35112,-28.651443,-3.737732,165,140,154,147
-128.35112,-28.651443,-1.7377319,149,136,142,135
-128.35112,-28.651443,0.26226807,161,138,151,146
-128.35112,-28.651443,2.262268,135,121,124,105
-128.35112,-27.651443,-1.7377319,150,132,142,136
-128.35112,-27.651443,0.26226807,164,140,153,146
-128.35112,-27.651443,2.262268,134,107,122,114
-128.35112,-26.651443,-1.7377319,135,108,125,122
-128.35112,-26.651443,0.26226807,178,154,167,160
-128.35112,-25.651443,-3.737732,164,141,152,142
-128.35112,-25.651443,-1.7377319,146,124,138,138
-128.35112,-25.651443,0.26226807,178,154,167,160
-128.35112,-25.651443,2.262268,140,95,123,119
-128.35112,-24.651443,-1.7377319,158,140,150,147
-128.35112,-24.651443,4.262268,132,102,119,111
-128.35112,-23.651443,-1.7377319,168,149,159,154
-128.35112,-23.651443,0.26226807,128,109,117,104
-128.35112,-23.651443,2.262268,156,121,143,140
-128.35112,-22.651443,-1.7377319,147,134,141,137
-128.35112,-22.651443,0.26226807,171,156,162,151
-128.35112,-22.651443,2.262268,154,124,142,135
-128.35112,-21.651443,-1.7377319,140,118,133,132
-128.35112,-21.651443,0.26226807,205,193,198,189
-128.35112,-21.651443,2.262268,146,129,136,123
-128.35112,-21.651443,4.262268,154,124,141,133
-128.35112,-20.651443,-1.7377319,161,145,153,147
-128.35112,-20.651443,0.26226807,169,154,160,149
-128.35112,-20.651443,2.262268,108,107,102,85
-128.35112,-20.651443,4.262268,151,129,139,126
-128.35112,-19.651443,-1.7377319,153,139,147,143
-128.35112,-19.651443,0.26226807,202,197,196,186
-128.35112,-19.651443,2.262268,163,128,149,142
-128.35112,-18.651443,-3.737732,167,146,159,157
-128.35112,-18.651443,-1.7377319,138,121,130,126
-128.35112,-18.651443,0.26226807,162,142,151,141
-128.35112,-17.651443,-1.7377319,157,133,147,145
-128.35112,-17.651443,2.262268,115,112,110,99
-128.35112,-16.651443,-1.7377319,147,126,137,129
-128.35112,-16.651443,0.26226807,132,124,127,122
-128.35112,-16.651443,2.262268,159,132,147,139
-128.35112,-16.651443,4.262268,142,130,135,127
-128.35112,-15.6514435,-1.7377319,138,117,128,123
-128.35112,-15.6514435,0.26226807,120,112,115,110
-128.35112,-15.6514435,2.262268,102,110,98,78
-128.35112,-14.6514435,-1.7377319,167,153,160,157
-128.35112,-14.6514435,0.26226807,172,166,166,155
-128.35112,-14.6514435,2.262268,161,135,147,131
-128.35112,-14.6514435,4.262268,146,126,137,131
-128.35112,-13.6514435,-1.7377319,138,120,129,122
-128.35112,-13.6514435,0.26226807,172,166,166,155
-128.35112,-13.6514435,4.262268,147,125,137,131
-128.35112,-12.6514435,-1.7377319,140,121,131,126
-128.35112,-12.6514435,0.26226807,170,164,164,153
-128.35112,-11.6514435,-1.7377319,140,115,130,127
-128.35112,-11.6514435,0.26226807,170,164,164,153
-128.35112,-11.6514435,2.262268,146,110,132,127
-128.35112,-11.6514435,4.262268,159,132,147,139
-128.35112,-10.6514435,-1.7377319,142,121,132,123
-128.35112,-9.6514435,-1.7377319,126,98,114,111
-128.35112,-9.6514435,4.262268,144,124,133,123
-128.35112,-8.6514435,-1.7377319,117,84,102,93
-128.35112,-8.6514435,2.262268,136,120,127,118
-128.35112,-8.6514435,4.262268,144,124,133,123
-128.35112,-7.6514435,-1.7377319,148,140,141,128
-128.35112,-7.6514435,2.262268,152,129,141,132
-128.35112,-7.6514435,4.262268,140,129,132,120
-128.35112,-6.6514435,-1.7377319,140,130,134,126
-128.35112,-6.6514435,2.262268,138,115,126,116
-128.35112,-6.6514435,4.262268,165,157,159,150
-128.35112,-5.6514435,-1.7377319,160,147,154,149
-128.35112,-5.6514435,0.26226807,173,162,164,151
-128.35112,-5.6514435,2.262268,135,125,128,120
-128.35112,-5.6514435,4.262268,165,157,159,150
-128.35112,-4.6514435,-1.7377319,168,152,162,161
-128.35112,-4.6514435,0.26226807,171,161,163,149
-128.35112,-4.6514435,2.262268,128,105,116,106
-128.35112,-3.6514435,-1.7377319,162,150,157,154
-128.35112,-3.6514435,0.26226807,171,161,163,149
-128.35112,-3.6514435,2.262268,117,93,107,101
-128.35112,-3.6514435,4.262268,131,123,123,109
-128.35112,-2.6514435,-1.7377319,153,135,144,136
-128.35112,-2.6514435,0.26226807,163,153,154,140
-128.35112,-2.6514435,4.262268,138,130,130,116
-128.35112,-1.6514435,-1.7377319,125,114,119,112
